area	bbox_area	convex_area	solidity	perimeter	euler_number	centroid_0	centroid_1	eccentricity	equivalent_diameter	feret_diameter_max	major_axis_length	minor_axis_length	orientation	mean_intensity	max_intensity	total_area	entropy	obj_intensity_sum	total_intensity_sum	distance_bin_0	distance_bin_1	distance_bin_2	distance_bin_3	distance_bin_4	distance_bin_5	distance_bin_6	distance_bin_7	distance_bin_8	distance_bin_9	patchID	patchsize	object_size	celltype
1353	1936	1469	0.921034717	165.4386002	0	39.90983001	39.5210643	0.220601255	41.50533826	45.35416188	42.23837209	41.19779089	0.705836026	71.0857354	112	1356	5.692297951	96308	154972	5245	163	283	126	221	92	138	50	65	17	87	80	6	6um
1001	1368	1065	0.939906103	131.3319985	1	40.36863137	39.68931069	0.343234125	35.70031911	39.56008089	36.90386632	34.66195197	0.986182337	103.1968032	165	1001	5.599913101	103300	174945	5556	135	122	110	100	169	67	54	42	45	88	80	6	6um
1506	2160	1644	0.916058394	175.4741341	0	40.17264276	40.29614874	0.331984291	43.78925387	48.25971405	45.26444071	42.69726411	1.35823796	84.80743692	140	1506	6.116151715	127720	204354	5105	325	145	251	109	186	142	58	68	11	89	80	6	6um
1412	2070	1513	0.933245208	152.9533188	1	40.26345609	39.50779037	0.279922972	42.40063958	46.27094121	43.37087159	41.63701097	1.234282287	98.55524079	158	1412	6.082262086	139160	223444	5171	162	287	128	229	98	163	64	79	19	90	80	6	6um
830	1122	875	0.948571429	111.7401154	1	39.81807229	40.12048193	0.400409958	32.50828851	35.84689666	34.05311533	31.20409922	1.366475496	141.539759	205	830	5.745301148	117478	199128	5704	117	107	98	90	77	65	55	44	43	91	80	6	6um
1223	1681	1298	0.942218798	143.3675324	1	40.07031889	40.26901063	0.255594397	39.46101827	42.3792402	40.22271117	38.88667779	0.14716848	111.311529	177	1223	6.045863502	136134	231417	5348	150	260	116	107	185	74	102	32	26	92	80	6	6um
1616	2162	1729	0.934644303	166.9533188	1	40.17326733	40.47586634	0.280125951	45.36028113	50.47771786	46.43873779	44.5794819	0.655868938	89.83539604	146	1616	6.182651526	145174	235897	4979	332	148	266	117	205	166	65	87	35	93	80	6	6um
1041	1520	1126	0.924511545	138.6751442	1	40.3832853	39.57925072	0.237040528	36.4066253	40.31128874	37.05033284	35.99438955	-1.314150634	85.37367915	138	1041	5.423382679	88874	142979	5526	141	126	212	90	80	126	43	32	24	94	80	6	6um
1029	1520	1165	0.883261803	155.7817459	-2	39.56559767	40.12050534	0.21853714	36.19618062	40.44749683	36.88865919	35.99700982	-1.070512566	86.94071914	134	1029	5.590778756	89462	157579	5562	141	120	204	88	79	121	42	26	17	95	80	6	6um
701	1054	769	0.911573472	113.6040764	0	40.43366619	40.05420827	0.484525726	29.87542336	34.23448554	32.08647607	28.06851167	0.938483265	124.8445078	204	701	5.221284942	87516	147441	5699	138	111	98	87	76	63	53	40	35	96	80	6	6um
1688	2303	1844	0.915401302	192.7167748	0	40.11670616	39.50059242	0.298787186	46.35977083	51.31276644	47.63377785	45.45785578	0.515919716	67.36374408	113	1691	5.874188447	113837	174454	4940	343	150	270	120	207	165	64	94	47	97	80	6	6um
810	1224	891	0.909090909	117.6690476	0	39.71481481	40.19259259	0.542023689	32.11423409	38.47076812	35.18365772	29.56705145	-0.703198953	91.40617284	154	810	5.268815633	74039	130673	5732	116	106	98	90	77	64	52	40	25	98	80	6	6um
1341	1936	1461	0.917864476	160.4030663	1	40.46756152	39.5033557	0.387882892	41.32086918	45.22167622	43.19638663	39.81448383	-0.691935676	104.7665921	174	1342	6.265606269	140555	235211	5251	163	277	121	214	91	146	57	66	14	99	80	6	6um
1190	1849	1388	0.857348703	194.1665222	-1	40.48151261	39.8210084	0.296493034	38.92499272	44.92215489	44.67198415	42.66330907	0.750181458	153.1445378	235	1190	6.409389288	182242	289809	5210	233	230	229	222	174	102	0	0	0	0	80	10	10um
1284	1935	1425	0.901052632	179.8233765	0	40.11370717	40.05218069	0.3303279	40.43314946	45.27692569	44.67979282	42.17174804	1.07009178	171.7764798	255	1284	6.444209757	220561	333329	5116	221	218	216	216	182	137	94	0	0	1	80	10	10um
1047	1640	1276	0.820532915	202.6518036	0	39.91690544	40.12129895	0.110715003	36.51139279	41.97618372	42.44309128	42.18215948	1.272795873	156.0735435	229	1047	6.224206888	163409	264081	5353	245	232	228	211	101	30	0	0	0	2	80	10	10um
1268	1936	1446	0.876901798	190.6162697	0	40.17192429	39.72318612	0.241200809	40.1804398	45.12205669	43.91503314	42.61845183	1.400233477	168.194795	255	1268	6.504150414	213271	329824	5132	231	222	220	217	178	127	57	16	0	3	80	10	10um
1541	2162	1633	0.943661972	159.2670273	1	40.40493186	40.27579494	0.243792331	44.2951706	47.67598976	45.0630435	43.70337695	1.020205944	167.9695003	251	1541	6.782241277	258841	368476	5049	169	308	138	244	106	180	68	101	37	4	80	10	10um
1682	2256	1753	0.959498003	161.7817459	1	40.02021403	40.39239001	0.257521169	46.27730453	49.04079934	47.12774701	45.53825332	1.46092094	146.0107015	218	1682	6.663552196	245590	341623	4911	337	154	284	127	220	176	64	95	32	5	80	10	10um
1518	2116	1616	0.939356436	170.2314934	-1	40.27272727	40.25230567	0.297904071	43.9633669	47.5394573	45.26588075	43.2106202	1.063317712	165.9018445	255	1518	6.616199444	251839	357196	5087	190	188	186	184	175	153	122	75	40	6	80	10	10um
1560	2116	1624	0.960591133	161.4030663	0	40.43846154	39.95384615	0.273474105	44.56740614	47.5394573	45.53815102	43.80220781	1.097538626	165.95	255	1560	6.625454059	258882	359785	5032	175	311	140	246	108	181	73	102	32	7	80	10	10um
2065	2862	2164	0.954251386	199.9949494	-1	39.45181598	40.16707022	0.22671687	51.27611198	54.5710546	52.1511404	50.79316163	-0.090440067	169.0096852	255	2065	7.262482561	349005	470869	4577	223	216	425	209	207	353	103	60	27	8	80	10	10um
1691	2256	1748	0.967391304	156.9533188	1	39.54583087	39.59491425	0.320819882	46.40094902	49.47726751	47.7136816	45.19154705	1.519874003	153.4435245	224	1691	6.711800146	259473	358951	4895	340	157	283	127	223	178	70	95	32	9	80	10	10um
1292	1935	1469	0.879509871	201.3086579	-1	39.77399381	40.15712074	0.172141326	40.55891384	45.70557953	43.48212205	42.83303237	1.335195455	145.3839009	247	1295	6.414306817	188095	286382	5105	247	219	217	213	201	135	63	0	0	10	80	10	10um
1304	1932	1450	0.899310345	182.7167748	-1	39.97315951	40.17331288	0.429243523	40.74683259	46.5295605	44.42129421	40.12081516	1.379862808	161.5115031	255	1306	6.333170747	210795	309885	5094	219	203	199	195	190	151	102	47	0	11	80	10	10um
1691	2400	1779	0.950534008	167.6812409	1	40.15375517	40.42223536	0.369126307	46.40094902	50.99019514	48.2553288	44.84750075	1.020133155	139.9438202	214	1691	6.581078238	236645	325550	4912	348	158	283	126	217	169	66	94	27	12	80	10	10um
1578	2112	1642	0.961023143	154.1248917	1	39.71989861	40.26235741	0.383358382	44.82378834	48.66210024	46.72644212	43.15652655	1.411876687	162.9619772	255	1578	6.617443929	257154	348977	5005	332	153	273	119	208	160	61	77	12	13	80	10	10um
1400	1980	1501	0.932711526	183.9949494	-2	40.18928571	40.08785714	0.297769538	42.22008246	46.32493929	43.91424641	41.92219897	0.949873201	158.2414286	255	1400	6.635822622	221538	326158	5000	223	208	203	202	201	180	135	48	0	14	80	10	10um
1651	2256	1727	0.955993052	161.2670273	1	40.20896426	40.21017565	0.325452604	45.84886573	49.47726751	47.20605935	44.63608382	1.567943188	137.7758934	211	1651	6.535899856	227468	314197	4945	337	154	280	125	217	166	61	86	29	15	80	10	10um
1360	1936	1472	0.923913043	189.5452019	-2	40.76176471	39.90661765	0.33884994	41.61256758	45.88027899	44.38808739	41.7621073	0.899662533	160.2683824	246	1364	6.546069563	218339	332217	5036	235	208	203	201	193	151	108	65	0	16	80	10	10um
1142	1806	1387	0.823359769	210.5452019	0	39.7530648	40.03152364	0.248304804	38.13187066	44.14748011	44.76485748	43.36290952	-1.333091122	150.6584939	235	1142	6.46630312	172052	285932	5258	250	237	235	219	133	68	0	0	0	17	80	10	10um
1603	2208	1679	0.954734961	163.1309883	-1	39.7592015	39.68059888	0.256722767	45.17746109	49.03060269	46.02344152	44.48096982	1.286220523	166.5658141	249	1603	6.888802807	267005	383268	4997	176	315	144	247	109	181	75	110	46	18	80	10	10um
1539	2162	1631	0.943592888	183.1309883	0	40.28395062	40.04938272	0.304864778	44.26641683	47.67598976	46.11673423	43.9213769	1.195478002	164.4808317	255	1539	6.857582131	253136	377143	4861	220	208	206	204	204	196	149	99	53	19	80	10	10um
1660	2256	1715	0.967930029	154.9533188	1	39.91807229	39.97951807	0.306745958	45.97366251	49.47726751	47.18349082	44.90884198	1.520271021	162.5590361	243	1660	6.728332355	269848	373826	4924	340	157	284	127	221	170	64	86	27	20	80	10	10um
1403	2448	1727	0.81239143	236.1726189	0	39.76692801	40.28367783	0.242401491	42.26529405	51.2445119	49.5225392	48.04558017	-1.215283791	163.7940128	255	1405	7.087962183	230011	389756	4995	282	259	258	255	195	109	47	0	0	21	80	10	10um
1391	1935	1506	0.923638778	184.8883476	0	40.68511862	39.80661395	0.369759441	42.08415624	46.32493929	45.30528811	42.09439016	1.452077281	162.9676492	255	1391	6.674158936	226688	339794	5009	222	211	208	207	203	161	109	70	0	22	80	10	10um
1198	1980	1459	0.82111035	215.3441918	-1	39.74540902	39.91569282	0.320232327	39.05561387	45.89117562	46.06622294	43.64033142	-1.009026749	157.8046745	250	1198	6.626198978	189050	314584	5202	263	236	236	226	148	89	0	0	0	23	80	10	10um
1571	2162	1640	0.957926829	155.2314934	1	40.34945894	39.7880331	0.298202254	44.7242588	47.5394573	45.8720043	43.78495224	0.637868301	169.0611076	255	1572	6.733339691	265695	375469	5018	174	310	142	251	110	187	71	99	38	24	80	10	10um
1526	2209	1672	0.912679426	227.0660172	-5	40.06946265	40.36107471	0.16122158	44.07906017	48.05205511	45.65224344	45.05503151	-0.62424074	142.9534731	252	1526	6.660142341	218147	314577	4874	277	225	221	216	213	196	125	53	0	25	80	10	10um
1701	2352	1767	0.962648557	160.6812409	1	39.54673721	39.87301587	0.20925447	46.53794651	49.36598019	47.10937666	46.06643256	1.184560148	155.7954145	233	1701	6.798968175	265008	367118	4894	345	156	285	127	219	174	70	94	36	26	80	10	10um
1350	2025	1482	0.910931174	189.9238816	-2	40.45777778	39.98962963	0.220154713	41.45929794	45.54119015	43.04021026	41.98421729	1.310595546	147.5740741	238	1351	6.474231119	199311	291788	5049	226	197	196	196	194	173	117	52	0	27	80	10	10um
1502	2070	1573	0.954863318	154.6101731	1	40.05259654	39.45139814	0.289963057	43.73106214	46.69047012	44.77618727	42.85250551	1.027955355	166.8428762	253	1502	6.696853028	250598	359902	5085	169	300	136	236	103	173	66	97	35	28	80	10	10um
1274	1980	1487	0.856758574	199.0660172	0	40.3744113	40.12872841	0.311817215	40.27539174	46.09772229	45.80157948	43.51800926	-1.442656406	164.188383	253	1274	6.697603696	209176	353694	5126	241	230	230	222	171	121	59	0	0	29	80	10	10um
1071	1640	1262	0.848652932	190.7523087	-1	39.61811391	39.83846872	0.116301904	36.92749047	41.59326869	42.04612727	41.76079839	-0.830518231	169.9915966	255	1071	6.427989691	182061	307298	5329	232	221	220	205	126	67	0	0	0	30	80	10	10um
1757	2401	1823	0.963795941	161.6812409	1	40.38702334	39.91804212	0.263852748	47.29779995	49.81967483	48.23553916	46.52621502	0.969470549	148.3170176	228	1757	6.796188533	260593	358669	4839	354	161	294	131	229	188	74	99	31	31	80	10	10um
1641	2256	1721	0.953515398	161.1959595	1	39.73491773	40.36867764	0.312698984	45.70980303	49.03060269	46.97195062	44.61641419	1.264774921	152.308958	235	1641	6.707890246	249939	345699	4952	338	153	278	126	214	165	63	88	23	32	80	10	10um
1230	1892	1437	0.855949896	203.3086579	-1	39.52195122	40.17235772	0.182417043	39.57378728	44.91102315	44.22496839	43.48292862	-0.647188434	137.4569106	228	1230	6.368760555	169072	266525	5170	247	238	230	229	159	83	44	0	0	33	80	10	10um
1379	2070	1531	0.900718485	198.0660172	-2	40.01740392	40.34227701	0.286181787	41.90223541	46.69047012	45.13975958	43.25180454	1.202425123	165.6910805	255	1379	6.611365769	228488	342855	5021	241	220	214	214	201	146	96	47	0	34	80	10	10um
1774	2352	1834	0.967284624	161.7817459	1	40.30270575	40.12344983	0.242832389	47.52606603	50.21951812	48.29742926	46.8518032	-1.485117468	152.8472379	212	1774	6.727597725	271151	380015	4818	350	314	142	251	209	87	135	79	15	35	80	10	10um
1474	2115	1602	0.920099875	193.2081528	-1	39.67299864	39.78154681	0.307413791	43.32153147	47.85394446	45.96290612	43.7371954	1.429535449	152.5603799	238	1474	6.72705682	224874	339617	4926	243	219	216	213	205	165	108	105	0	36	80	10	10um
1484	2070	1577	0.941027267	172.5807358	0	40.06132075	39.23854447	0.377605244	43.46823535	47.29693436	45.83431314	42.44104645	1.159329354	163.3955526	255	1484	6.46754414	242479	346978	4916	211	201	200	200	195	178	152	91	56	37	80	10	10um
1319	1978	1513	0.871777925	200.7228714	0	40.03260045	40.05155421	0.379205666	40.98051927	47.07440918	46.24683239	42.7927681	-1.476595608	160.2805155	255	1321	6.661673463	211599	329564	5079	243	225	220	220	180	135	74	24	0	38	80	10	10um
1446	2068	1554	0.930501931	175.0304833	0	40.32849239	40.2724758	0.33933365	42.90809226	47.51841748	45.7979584	43.08058599	1.161386421	157.3907331	245	1446	6.387389096	227587	325078	4954	219	212	211	208	204	187	133	72	0	39	80	10	10um
1217	1848	1384	0.87933526	190.9238816	0	39.86195563	40.30156122	0.177438146	39.364102	45.12205669	42.99875341	42.31644725	1.1106743	136.7288414	210	1217	6.292058696	166399	257349	5183	228	217	211	209	180	122	50	0	0	40	80	10	10um
1584	2162	1666	0.950780312	159.1959595	1	39.84911616	40.19823232	0.204091924	44.90892382	47.85394446	45.48890509	44.53144226	1.034858504	164.8099747	243	1584	6.836255377	261059	377780	5008	336	152	268	120	210	160	58	70	18	41	80	10	10um
1339	1978	1510	0.886754967	190.373629	0	40.017177	40.22778193	0.349367457	41.2900442	46.69047012	45.53194428	42.66278501	1.473002932	164.2330097	255	1339	6.663681249	219908	336087	5061	231	218	216	216	195	142	83	38	0	42	80	10	10um
1180	1804	1368	0.862573099	183.0660172	0	39.56694915	40.26525424	0.258288652	38.76109729	44.91102315	42.97254233	41.51438894	1.351576803	159.95	241	1180	6.327791368	188741	290703	5220	228	217	211	210	177	105	32	0	0	43	80	10	10um
1267	1932	1434	0.883542538	193.4802307	0	39.63693765	40.46566693	0.326062098	40.16459266	46.69047012	43.45259539	41.07783948	1.244120824	146.5232833	230	1269	6.294654909	185813	277955	5131	238	203	199	198	187	147	77	20	0	44	80	10	10um
1417	1980	1525	0.929180328	183.3380951	0	39.98870854	39.78546224	0.371560455	42.4756452	46.84015371	45.48919419	42.23256643	1.089368252	164.5088215	255	1417	6.68538685	233109	342680	4983	225	213	212	210	207	180	111	59	0	45	80	10	10um
1303	1980	1477	0.882193636	198.509668	-1	40.97467383	40.99846508	0.279792978	40.73120581	46.57252409	43.91311978	42.15924546	-1.459744739	139.828089	233	1304	6.435354116	182278	279672	5096	239	211	206	204	201	147	75	21	0	46	80	10	10um
1608	2208	1702	0.944770858	168.2670273	1	40.14241294	39.67848259	0.413325464	45.2478639	49.24428901	47.54572656	43.29434758	1.172259309	151.0192786	231	1608	6.817380354	242839	354264	4992	176	311	138	250	110	188	77	114	44	47	80	10	10um
1284	1936	1451	0.884906961	196.8233765	0	40.28894081	40.27570093	0.161328722	40.43314946	45.607017	43.75771923	43.18452489	-0.405357301	138.0155763	225	1287	6.474401915	177471	286691	5113	239	220	214	214	199	141	60	0	0	48	80	10	10um
1247	1936	1445	0.862975779	194.8589104	0	40.29831596	40.05934242	0.309462644	39.84632621	45.607017	44.61171548	42.42179776	0.832814225	159.2068966	235	1247	6.581923511	198531	322339	5153	237	227	216	214	185	131	37	0	0	49	80	10	10um
1147	1806	1324	0.866314199	182.6812409	0	40.20662598	40.57192677	0.188707818	38.21525556	44.14748011	42.50441211	41.74074716	0.223416365	161.6050567	242	1147	6.376951202	185361	301416	5253	221	214	212	210	161	94	35	0	0	50	80	10	10um
1728	2304	1776	0.972972973	159.4386002	1	40.18923611	39.46469907	0.256330069	46.90584114	49.47726751	47.76739679	46.17145515	1.152770871	145.5619213	214	1728	6.734720701	251531	356114	4865	352	160	290	127	224	180	71	96	35	51	80	10	10um
1702	2304	1769	0.962125495	160.8528137	1	39.70387779	39.83607521	0.279305829	46.55162409	49.47726751	47.57697669	45.68351741	1.275028602	148.3178613	220	1702	6.682909813	252437	346364	4891	340	156	285	130	225	177	67	98	31	52	80	10	10um
1514	2024	1573	0.962492053	154.7817459	0	40.24174373	40.17965654	0.319498411	43.90540594	47.29693436	45.18383231	42.81560359	1.243238724	143.3824306	233	1514	6.376036097	217081	297174	5073	168	306	138	247	105	176	67	96	24	53	80	10	10um
1740	2304	1813	0.959735245	170.7523087	1	40.47701149	40.43563218	0.216111248	47.06842687	49.76946855	47.7109856	46.58351519	-1.195426017	122.1126437	174	1740	6.534096015	212476	302040	4865	353	305	138	250	202	81	121	69	16	54	80	10	10um
1543	2070	1614	0.956009913	163.3025612	0	39.59429682	39.84445885	0.26109581	44.32390571	47.80167361	45.21738226	43.64892201	1.291359068	141.5346727	226	1543	6.416400331	218388	300444	5058	333	146	267	116	202	145	50	66	17	55	80	10	10um
1725	2550	1829	0.943138327	170.9238816	1	40.43710145	40.16637681	0.499097105	46.86510658	52.20153254	50.50939823	43.7687202	-0.849698921	108.1484058	183	1726	6.648146136	186623	277259	4881	186	335	152	269	116	198	81	123	59	56	80	10	10um
1586	2162	1678	0.945172825	167.2670273	1	40.06368222	39.70807062	0.267143767	44.93726647	48.38388161	45.86814719	44.2011467	1.428350473	137.5630517	215	1586	6.590233956	218175	310526	5017	169	308	142	252	107	183	77	103	42	57	80	10	10um
1443	2116	1623	0.88909427	203.7584053	0	40.45460845	40.21968122	0.350195645	42.86355868	47.80167361	47.1012393	44.11862761	-1.23976914	129.4705475	223	1443	6.585395011	186826	293554	4957	249	230	223	218	206	155	105	57	0	58	80	10	10um
1633	2352	1776	0.919481982	203.0660172	-2	40.00306185	40.16595224	0.438035377	45.59824752	51.10772936	49.04555498	44.089881	-0.710383124	104.9203919	175	1635	6.615813787	171464	273336	5014	223	217	213	212	195	144	89	66	27	59	80	10	10um
2125	3080	2348	0.905025554	261.1787156	-4	40.69035294	39.83764706	0.467621625	52.01570948	57.80138407	56.49152701	49.93448424	-0.821102881	112.3548235	190	2128	7.03516761	238967	350889	4597	273	262	257	252	244	219	163	85	48	60	80	10	10um
1275	1935	1464	0.870901639	195.9949494	-1	40.47294118	40.45411765	0.346313491	40.29119531	45.54119015	45.46826591	42.65463707	-1.226029822	143.4705882	236	1276	6.579498904	183010	303877	5124	238	227	226	216	169	124	60	16	0	61	80	10	10um
1432	2162	1605	0.892211838	201.5452019	0	40.48044693	40.34706704	0.41287129	42.69987152	47.85394446	48.10515186	43.81366153	-1.003885321	125.3798883	209	1434	6.557880894	179694	283981	4966	241	234	229	228	218	159	81	44	0	62	80	10	10um
1389	2350	1763	0.7878616	232.4152596	0	40.41828654	39.73722102	0.296518573	42.05389076	50.80354318	51.49019339	49.17452938	1.548914271	165.4485241	248	1389	6.963079437	229808	376417	5011	281	276	272	256	171	93	40	0	0	63	80	10	10um
1470	2209	1633	0.900183711	196.273124	-1	39.77959184	39.85442177	0.264669442	43.26271063	47.51841748	46.10132116	44.45731102	1.146712764	146.6897959	231	1473	6.617300382	215897	319308	4927	243	220	218	218	217	182	109	66	0	64	80	10	10um
1271	1935	1483	0.857046527	199.4802307	0	40.16915814	40.3422502	0.268038807	40.22794379	45.89117562	45.2217154	43.56696764	-1.433746172	153.8166798	237	1274	6.58604384	195776	312565	5126	244	230	228	225	167	117	45	18	0	65	80	10	10um
1213	1978	1470	0.825170068	212.3086579	0	40.59027205	39.97197032	0.331172639	39.29935836	46.69047012	46.9102481	44.2631112	-1.315621793	168.6504534	246	1214	6.689826438	204677	354619	5186	258	251	244	229	156	76	0	0	0	66	80	10	10um
1206	1892	1435	0.840418118	210.8944443	-1	40.03897181	39.70895522	0.295148264	39.18579961	44.91102315	45.35505941	43.33455797	-1.262495652	151.5414594	229	1206	6.510477699	182759	312692	5194	259	240	235	227	150	65	30	0	0	67	80	10	10um
1239	1935	1444	0.858033241	193.2020561	0	40.38337369	40.14689266	0.26889339	39.71830555	45.607017	44.79635792	43.14650564	1.310606764	165.1638418	255	1239	6.623003064	204638	337545	5161	233	227	225	216	168	118	52	0	0	68	80	10	10um
1254	1936	1430	0.876923077	189.4091629	0	39.43939394	44.02392344	0.303725237	39.95800782	45.35416188	44.61027135	42.50286722	1.562676991	167.5677831	248	1464	6.917716955	247325	401127	4936	280	266	258	248	190	137	85	0	0	69	80	10	10um
1196	1890	1428	0.837535014	203.0304833	0	40.04431438	39.89799331	0.319543108	39.02299957	45.70557953	45.50829785	43.12237697	-1.407833893	159.6078595	240	1196	6.515142214	190891	315477	5204	246	235	232	217	153	83	30	0	0	70	80	10	10um
1548	2208	1628	0.950859951	159.1959595	1	40.53036176	40.23449612	0.426061884	44.39566212	49.24428901	46.80746777	42.34643621	1.248372904	126.9250646	213	1554	6.452552203	196947	276893	5042	170	316	141	250	106	175	69	99	32	71	80	10	10um
1247	1890	1433	0.870202373	198.1665222	-1	40.02967121	40.22373697	0.369535763	39.84632621	45.54119015	45.12174355	41.92786901	1.51313276	165.5797915	250	1247	6.422951936	206478	327185	5153	239	222	220	214	167	119	66	0	0	72	80	10	10um
1183	1892	1376	0.859738372	192.8944443	-1	40.06508876	40.22400676	0.288568571	38.81033859	44.72135955	43.89703487	42.02962127	1.378303225	164.3770076	250	1188	6.43219324	194934	311155	5212	241	226	222	208	147	103	41	0	0	73	80	10	10um
1370	2068	1544	0.887305699	204.6162697	0	40.26788321	39.71459854	0.291989124	41.76527477	47.38143096	45.15180416	43.18416253	-1.303660933	130.9781022	216	1373	6.439385638	179684	272567	5027	247	218	214	211	198	161	88	36	0	74	80	10	10um
1163	1804	1359	0.855776306	188.373629	0	40	40.20808255	0.251268586	38.48087305	45.12205669	43.37946566	41.98773971	1.282500395	163.8512468	243	1163	6.344655505	190559	313841	5237	233	221	217	213	156	84	39	0	0	75	80	10	10um
1232	2024	1511	0.81535407	212.3797257	0	39.88230519	40.55762987	0.379452532	39.60594803	46.87216658	48.07136237	44.47616315	-1.210877404	157.2150974	234	1232	6.72853941	193689	342667	5168	259	252	247	240	162	72	0	0	0	76	80	10	10um
1124	1806	1306	0.860643185	184.8233765	0	39.71085409	39.57117438	0.187266067	37.83016321	43.73785546	42.75611087	41.99972228	0.297091202	148.8540925	230	1125	6.579964963	167402	288474	5275	228	221	217	208	157	70	24	0	0	77	80	10	10um
1207	2070	1477	0.817197021	217.5868325	-1	40.18724109	40.2062966	0.209745223	39.20204243	46.38965402	45.67430171	44.65832594	1.363348774	141.8980944	218	1208	6.568493965	171354	280069	5192	266	249	240	226	150	77	0	0	0	78	80	10	10um
1541	2160	1600	0.963125	153.4386002	1	40.05580792	39.59831278	0.335442936	44.2951706	48.50773134	45.74269364	43.09238608	1.279577853	152.541207	244	1541	6.452671557	235066	322967	5046	170	312	143	249	107	179	69	96	29	79	80	10	10um
1661	2303	1726	0.962340672	157.0243866	1	40.03251054	40.08127634	0.283976631	45.98750791	49.49747468	47.02454181	45.08859793	1.516096406	148.730885	220	1661	6.582913736	247042	341004	4928	341	155	282	126	221	167	64	90	26	80	80	10	10um
1426	2160	1606	0.887920299	206.5512986	-1	39.99929874	39.94109397	0.351514061	42.61032258	48.37354649	47.08645552	44.08152046	1.323495406	147.240533	242	1426	6.896041456	209965	345254	4974	253	231	223	222	212	167	118	0	0	81	80	10	10um
1245	2024	1525	0.816393443	211.8233765	0	40.06425703	40.07389558	0.386331524	39.81435964	47.07440918	48.41412183	44.65524899	-1.156173269	152.6554217	224	1247	6.696947413	190242	336544	5153	256	250	249	244	178	70	0	0	0	82	80	10	10um
1323	1978	1517	0.872116018	201.6162697	0	40.29478458	40.00755858	0.338034503	41.042611	46.87216658	45.79910744	43.10308426	-1.079321655	137.2426304	231	1323	6.624505209	181572	299532	5077	241	227	223	220	196	131	60	25	0	83	80	10	10um
1271	1890	1453	0.874741913	192.6518036	0	40.22108576	40.07317073	0.377062483	40.22794379	46.09772229	45.70666188	42.33295368	-1.500439589	154.9496459	244	1271	6.610730325	196941	326899	5129	234	230	228	222	164	127	66	0	0	84	80	10	10um
1432	1978	1539	0.930474334	181.9238816	0	39.9622905	39.79539106	0.360846966	42.69987152	46.5295605	45.53483128	42.46692388	1.300876674	154.2953911	241	1432	6.662233185	220951	331316	4968	217	209	206	205	201	175	121	67	31	85	80	10	10um
1148	1764	1336	0.859281437	189.7523087	0	39.88066202	39.90766551	0.23629235	38.23191072	43.41658669	43.0028868	41.78513142	-0.421294847	141.6437282	227	1148	6.390869502	162607	261861	5252	226	218	216	207	150	88	43	0	0	86	80	10	10um
1354	2025	1542	0.878080415	208.9949494	0	39.85450517	40.37149188	0.381651313	41.52067369	46.84015371	46.79917479	43.25677562	-0.868603327	124.521418	203	1354	6.480708266	168602	262777	5046	247	234	226	223	207	154	63	0	0	87	80	10	10um
1464	2160	1614	0.907063197	190.5807358	-1	39.99385246	39.50751366	0.36083995	43.1743291	48.50773134	47.25236446	44.06886661	1.345114934	157.6202186	254	1464	6.746667607	230756	341408	4936	238	229	220	220	214	173	107	63	0	88	80	10	10um
1561	2162	1653	0.944343618	162.1959595	1	40.68930173	39.69698911	0.37533832	44.58168827	48.27007354	46.40255525	43.00996614	1.059103976	154.4522742	242	1569	6.768553882	241840	346530	5034	331	148	269	119	201	155	56	69	18	89	80	10	10um
1172	1806	1372	0.854227405	187.8233765	0	39.98549488	40.05375427	0.081929529	38.62948028	43.8634244	43.0869568	42.94210384	1.415009748	169.6851536	255	1173	6.443505423	198969	319561	5227	230	224	222	209	149	97	42	0	0	90	80	10	10um
1121	1806	1324	0.846676737	188.0660172	0	40.44603033	40.10704728	0.104185248	37.77964438	43.93176527	42.58475501	42.35300489	-0.695794354	148.6333631	236	1121	6.253733871	166618	265437	5279	230	223	222	213	147	86	0	0	0	91	80	10	10um
1218	1848	1393	0.874371859	197.8589104	-2	39.74876847	40.48522167	0.175301201	39.38027127	44.91102315	42.92054473	42.25591364	-0.792720706	139.2848933	226	1218	6.357470152	169649	276925	5182	238	230	223	218	179	98	32	0	0	92	80	10	10um
1583	2115	1648	0.960558252	160.3675324	1	39.95325332	39.47504738	0.350642789	44.89474579	48.27007354	46.47153703	43.52102576	1.104727621	160.3701832	240	1583	6.737211224	253866	359865	5008	171	309	141	254	114	184	74	104	41	93	80	10	10um
1429	2070	1514	0.943857332	168.1309883	-1	40.06438069	39.85654304	0.27179128	42.65512055	46.69047012	43.65998117	42.01645459	0.853896391	136.4429671	225	1429	6.459825308	194977	284834	4971	202	188	178	173	172	171	160	126	59	94	80	10	10um
1479	2024	1551	0.953578337	166.1959595	-1	40.41176471	39.7795808	0.333689312	43.3949454	46.87216658	44.82919824	42.25972795	1.076267152	136.4989858	217	1479	6.4698442	201882	285531	5117	172	303	137	241	97	159	64	87	23	95	80	10	10um
1277	1849	1404	0.90954416	190.373629	0	40.48864526	40.60532498	0.185938051	40.32278387	44.64302857	42.25778399	41.52087033	0.027467695	136.9600626	222	1281	6.200750291	175223	253885	5119	238	208	203	202	199	157	74	0	0	96	80	10	10um
